"Alert Id","Alert State","Alert Title","Alert Type","Rule Id","Rule Name","Rule Description","Tags","Severity","First Seen","Last Seen","Fixed On","Dismissed On","Dismissal Type","SLA Days","Days overdue","Alert Link","Organization","Project","Repository","Ref","Ecosystem","Location Paths","Logical Paths"
"1530","active","Remote Code Execution in Spring Framework (CVE-2022-22965)","dependency","DEP1001_CVE-2022-22965","CVE-2022-22965","'pom.xml' contains a reference to an insecure Maven package 'org.springframework:spring-webmvc 5.2.0.RELEASE'.  Recommendation: Upgrade org.springframework:spring-webmvc from 5.2.0.RELEASE to 5.2.20.RELEASE to fix the vulnerability.","","critical","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"7","126","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1530","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/challenge/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.owasp.webgoat:webwolf v8.0.0-SNAPSHOT(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.springframework:spring-webmvc 5.2.0.RELEASE"
"1531","active","Remote Code Execution in Spring Framework (CVE-2022-22965)","dependency","DEP1001_CVE-2022-22965","CVE-2022-22965","'pom.xml' contains a reference to an insecure Maven package 'org.springframework:spring-webmvc 5.2.0.RELEASE'.  Recommendation: Upgrade org.springframework:spring-webmvc from 5.2.0.RELEASE to 5.2.20.RELEASE to fix the vulnerability.","","critical","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"7","126","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1531","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/client-side-filtering/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.owasp.webgoat:webwolf v8.0.0-SNAPSHOT(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.springframework:spring-webmvc 5.2.0.RELEASE"
"1532","active","Remote Code Execution in Spring Framework (CVE-2022-22965)","dependency","DEP1001_CVE-2022-22965","CVE-2022-22965","'pom.xml' contains a reference to an insecure Maven package 'org.springframework:spring-webmvc 5.2.0.RELEASE'.  Recommendation: Upgrade org.springframework:spring-webmvc from 5.2.0.RELEASE to 5.2.20.RELEASE to fix the vulnerability.","","critical","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"7","126","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1532","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/insecure-deserialization/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.owasp.webgoat:webwolf v8.0.0-SNAPSHOT(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.springframework:spring-webmvc 5.2.0.RELEASE"
"1533","active","Remote Code Execution in Spring Framework (CVE-2022-22965)","dependency","DEP1001_CVE-2022-22965","CVE-2022-22965","'pom.xml' contains a reference to an insecure Maven package 'org.springframework:spring-webmvc 5.2.0.RELEASE'.  Recommendation: Upgrade org.springframework:spring-webmvc from 5.2.0.RELEASE to 5.2.20.RELEASE to fix the vulnerability.","","critical","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"7","126","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1533","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webwolf/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.owasp.webgoat:webwolf v8.0.0-SNAPSHOT(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.springframework:spring-webmvc 5.2.0.RELEASE"
"1534","active","Remote Code Execution in Spring Framework (CVE-2022-22965)","dependency","DEP1001_CVE-2022-22965","CVE-2022-22965","'pom.xml' contains a reference to an insecure Maven package 'org.springframework:spring-webmvc 5.2.0.RELEASE'.  Recommendation: Upgrade org.springframework:spring-webmvc from 5.2.0.RELEASE to 5.2.20.RELEASE to fix the vulnerability.","","critical","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"7","126","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1534","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/password-reset/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.owasp.webgoat:webwolf v8.0.0-SNAPSHOT(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.springframework:spring-webmvc 5.2.0.RELEASE"
"1535","active","Remote Code Execution in Spring Framework (CVE-2022-22965)","dependency","DEP1001_CVE-2022-22965","CVE-2022-22965","'pom.xml' contains a reference to an insecure Maven package 'org.springframework:spring-webmvc 5.2.0.RELEASE'.  Recommendation: Upgrade org.springframework:spring-webmvc from 5.2.0.RELEASE to 5.2.20.RELEASE to fix the vulnerability.","","critical","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"7","126","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1535","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/bypass-restrictions/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.owasp.webgoat:webwolf v8.0.0-SNAPSHOT(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.springframework:spring-webmvc 5.2.0.RELEASE"
"1536","active","Remote Code Execution in Spring Framework (CVE-2022-22965)","dependency","DEP1001_CVE-2022-22965","CVE-2022-22965","'pom.xml' contains a reference to an insecure Maven package 'org.springframework:spring-webmvc 5.2.0.RELEASE'.  Recommendation: Upgrade org.springframework:spring-webmvc from 5.2.0.RELEASE to 5.2.20.RELEASE to fix the vulnerability.","","critical","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"7","126","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1536","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/ssrf/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.owasp.webgoat:webwolf v8.0.0-SNAPSHOT(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.springframework:spring-webmvc 5.2.0.RELEASE"
"1537","active","Remote Code Execution in Spring Framework (CVE-2022-22965)","dependency","DEP1001_CVE-2022-22965","CVE-2022-22965","'pom.xml' contains a reference to an insecure Maven package 'org.springframework:spring-webmvc 5.2.0.RELEASE'.  Recommendation: Upgrade org.springframework:spring-webmvc from 5.2.0.RELEASE to 5.2.20.RELEASE to fix the vulnerability.","","critical","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"7","126","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1537","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-container/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.owasp.webgoat:webwolf v8.0.0-SNAPSHOT(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.springframework:spring-webmvc 5.2.0.RELEASE"
"1538","active","Remote Code Execution in Spring Framework (CVE-2022-22965)","dependency","DEP1001_CVE-2022-22965","CVE-2022-22965","'pom.xml' contains a reference to an insecure Maven package 'org.springframework:spring-webmvc 5.2.0.RELEASE'.  Recommendation: Upgrade org.springframework:spring-webmvc from 5.2.0.RELEASE to 5.2.20.RELEASE to fix the vulnerability.","","critical","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"7","126","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1538","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/html-tampering/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.owasp.webgoat:webwolf v8.0.0-SNAPSHOT(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.springframework:spring-webmvc 5.2.0.RELEASE"
"1539","active","Remote Code Execution in Spring Framework (CVE-2022-22965)","dependency","DEP1001_CVE-2022-22965","CVE-2022-22965","'pom.xml' contains a reference to an insecure Maven package 'org.springframework:spring-webmvc 5.2.0.RELEASE'.  Recommendation: Upgrade org.springframework:spring-webmvc from 5.2.0.RELEASE to 5.2.20.RELEASE to fix the vulnerability.","","critical","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"7","126","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1539","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/idor/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.owasp.webgoat:webwolf v8.0.0-SNAPSHOT(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.springframework:spring-webmvc 5.2.0.RELEASE"
"1540","active","Remote Code Execution in Spring Framework (CVE-2022-22965)","dependency","DEP1001_CVE-2022-22965","CVE-2022-22965","'pom.xml' contains a reference to an insecure Maven package 'org.springframework:spring-webmvc 5.2.0.RELEASE'.  Recommendation: Upgrade org.springframework:spring-webmvc from 5.2.0.RELEASE to 5.2.20.RELEASE to fix the vulnerability.","","critical","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"7","126","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1540","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-integration-tests/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.owasp.webgoat:webwolf v8.0.0-SNAPSHOT(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.springframework:spring-webmvc 5.2.0.RELEASE"
"1541","active","Remote Code Execution in Spring Framework (CVE-2022-22965)","dependency","DEP1001_CVE-2022-22965","CVE-2022-22965","'pom.xml' contains a reference to an insecure Maven package 'org.springframework:spring-webmvc 5.2.0.RELEASE'.  Recommendation: Upgrade org.springframework:spring-webmvc from 5.2.0.RELEASE to 5.2.20.RELEASE to fix the vulnerability.","","critical","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"7","126","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1541","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/csrf/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.owasp.webgoat:webwolf v8.0.0-SNAPSHOT(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.springframework:spring-webmvc 5.2.0.RELEASE"
"1542","active","Remote Code Execution in Spring Framework (CVE-2022-22965)","dependency","DEP1001_CVE-2022-22965","CVE-2022-22965","'pom.xml' contains a reference to an insecure Maven package 'org.springframework:spring-webmvc 5.2.0.RELEASE'.  Recommendation: Upgrade org.springframework:spring-webmvc from 5.2.0.RELEASE to 5.2.20.RELEASE to fix the vulnerability.","","critical","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"7","126","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1542","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/auth-bypass/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.owasp.webgoat:webwolf v8.0.0-SNAPSHOT(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.springframework:spring-webmvc 5.2.0.RELEASE"
"1543","active","Remote Code Execution in Spring Framework (CVE-2022-22965)","dependency","DEP1001_CVE-2022-22965","CVE-2022-22965","'pom.xml' contains a reference to an insecure Maven package 'org.springframework:spring-webmvc 5.2.0.RELEASE'.  Recommendation: Upgrade org.springframework:spring-webmvc from 5.2.0.RELEASE to 5.2.20.RELEASE to fix the vulnerability.","","critical","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"7","126","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1543","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/missing-function-ac/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.owasp.webgoat:webwolf v8.0.0-SNAPSHOT(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.springframework:spring-webmvc 5.2.0.RELEASE"
"1544","active","Remote Code Execution in Spring Framework (CVE-2022-22965)","dependency","DEP1001_CVE-2022-22965","CVE-2022-22965","'pom.xml' contains a reference to an insecure Maven package 'org.springframework:spring-webmvc 5.2.0.RELEASE'.  Recommendation: Upgrade org.springframework:spring-webmvc from 5.2.0.RELEASE to 5.2.20.RELEASE to fix the vulnerability.","","critical","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"7","126","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1544","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.owasp.webgoat:webwolf v8.0.0-SNAPSHOT(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.springframework:spring-webmvc 5.2.0.RELEASE"
"1545","active","Remote Code Execution in Spring Framework (CVE-2022-22965)","dependency","DEP1001_CVE-2022-22965","CVE-2022-22965","'pom.xml' contains a reference to an insecure Maven package 'org.springframework:spring-webmvc 5.2.0.RELEASE'.  Recommendation: Upgrade org.springframework:spring-webmvc from 5.2.0.RELEASE to 5.2.20.RELEASE to fix the vulnerability.","","critical","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"7","126","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1545","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/sql-injection/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.owasp.webgoat:webwolf v8.0.0-SNAPSHOT(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.springframework:spring-webmvc 5.2.0.RELEASE"
"1546","active","Remote Code Execution in Spring Framework (CVE-2022-22965)","dependency","DEP1001_CVE-2022-22965","CVE-2022-22965","'pom.xml' contains a reference to an insecure Maven package 'org.springframework:spring-webmvc 5.2.0.RELEASE'.  Recommendation: Upgrade org.springframework:spring-webmvc from 5.2.0.RELEASE to 5.2.20.RELEASE to fix the vulnerability.","","critical","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"7","126","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1546","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/vulnerable-components/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.owasp.webgoat:webwolf v8.0.0-SNAPSHOT(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.springframework:spring-webmvc 5.2.0.RELEASE"
"1547","active","Remote Code Execution in Spring Framework (CVE-2022-22965)","dependency","DEP1001_CVE-2022-22965","CVE-2022-22965","'pom.xml' contains a reference to an insecure Maven package 'org.springframework:spring-webmvc 5.2.0.RELEASE'.  Recommendation: Upgrade org.springframework:spring-webmvc from 5.2.0.RELEASE to 5.2.20.RELEASE to fix the vulnerability.","","critical","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"7","126","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1547","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/chrome-dev-tools/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.owasp.webgoat:webwolf v8.0.0-SNAPSHOT(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.springframework:spring-webmvc 5.2.0.RELEASE"
"1548","active","Remote Code Execution in Spring Framework (CVE-2022-22965)","dependency","DEP1001_CVE-2022-22965","CVE-2022-22965","'pom.xml' contains a reference to an insecure Maven package 'org.springframework:spring-webmvc 5.2.0.RELEASE'.  Recommendation: Upgrade org.springframework:spring-webmvc from 5.2.0.RELEASE to 5.2.20.RELEASE to fix the vulnerability.","","critical","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"7","126","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1548","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/http-proxies/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.owasp.webgoat:webwolf v8.0.0-SNAPSHOT(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.springframework:spring-webmvc 5.2.0.RELEASE"
"1549","active","Remote Code Execution in Spring Framework (CVE-2022-22965)","dependency","DEP1001_CVE-2022-22965","CVE-2022-22965","'pom.xml' contains a reference to an insecure Maven package 'org.springframework:spring-webmvc 5.2.0.RELEASE'.  Recommendation: Upgrade org.springframework:spring-webmvc from 5.2.0.RELEASE to 5.2.20.RELEASE to fix the vulnerability.","","critical","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"7","126","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1549","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/webwolf-introduction/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.owasp.webgoat:webwolf v8.0.0-SNAPSHOT(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.springframework:spring-webmvc 5.2.0.RELEASE"
