"Alert Id","Alert State","Alert Title","Alert Type","Tool","Rule Id","Rule Name","Rule Description","Tags","Severity","First Seen","Last Seen","Fixed On","Dismissed On","Dismissal Type","Dismissal Message","SLA Days","Days overdue","Alert Link","Organization","Project","Repository","Ref","Ecosystem","Dependency Type","Location Paths","Logical Paths"
"915","active","Legacy ABAC permissions are enabled. (Misconfiguration)","code","trivy","AVD-GCP-0062","Misconfiguration","You should disable Attribute-Based Access Control (ABAC), and instead use Role-Based Access Control (RBAC) in GKE.

RBAC has significant security advantages and is now stable in Kubernetes, so it’s time to disable ABAC.","misconfiguration,security,HIGH","high","2024-08-08T19:55:28Z","2024-08-08T19:55:28Z","","",,,"30","81","https://dev.azure.com/octodemo-felickz/07458afa-663a-4793-bc69-c43e4ced7a96/_git/aadaee5b-159c-46f6-b2e0-bede44f0322a/alerts/915?branch=refs/heads/master","octodemo-felickz","iac-synthetics","iac-synthetics","refs/heads/master",,,"terraform/gcp/gke.tf:12 @ bfe724a3",""
"916","active","Image user should not be &#39;root&#39; (Misconfiguration)","code","trivy","DS002","Misconfiguration","Running containers with &#39;root&#39; user can lead to a container escape situation. It is a best practice to run containers as non-root users, which can be done by adding a &#39;USER&#39; statement to the Dockerfile.","misconfiguration,security,HIGH","high","2024-08-08T19:55:28Z","2024-08-08T19:55:28Z","","",,,"30","81","https://dev.azure.com/octodemo-felickz/07458afa-663a-4793-bc69-c43e4ced7a96/_git/aadaee5b-159c-46f6-b2e0-bede44f0322a/alerts/916?branch=refs/heads/master","octodemo-felickz","iac-synthetics","iac-synthetics","refs/heads/master",,,"terraform/aws/resources/Dockerfile:1 @ bfe724a3",""
"917","active","Microsoft Security Advisory CVE-2024-38095 | .NET Denial of Service Vulnerability (CVE-2024-38095)","dependency","Advanced Security Dependency Scanning","DEP1001_GHSA-447r-wph3-92pm","GHSA-447r-wph3-92pm","'WebGoat.NET.csproj' contains a reference to an insecure NuGet package 'system.formats.asn1 5.0.0'.  Recommendation: Upgrade System.Formats.Asn1 from 5.0.0 to 6.0.1 to fix the vulnerability.","","high","2024-08-15T02:51:15Z","2024-08-15T02:51:15Z","","",,,"30","75","https://dev.azure.com/octodemo-felickz/8fbc37c7-2ed6-4b1a-b8fb-8b2b0e4f7008/_git/d12ac495-ba94-463e-afa3-7b04620e27e8/alerts/917?branch=refs/heads/master","octodemo-felickz","csharp-synthetics","WebGoat.NET7","refs/heads/master","NuGet","Transitive","WebGoat.NET/WebGoat.NET.csproj @ d7acc5c9","microsoft.visualstudio.web.codegeneration.design 6.0.8(root),system.formats.asn1 5.0.0"
"918","active"," (SQL/SQL Injection)","code","Brakeman","BRAKE0000","SQL/SQL Injection","Check for SQL injection.","SQL","error","2024-08-20T21:20:47Z","2024-08-20T21:20:47Z","","",,,"30","69","https://dev.azure.com/octodemo-felickz/4f671db3-527b-44b2-a20c-b8c3032027fa/_git/e96bf583-3373-415e-b735-52514a4e5ccd/alerts/918?branch=refs/heads/master","octodemo-felickz","ruby-synthetics","railsgoat","refs/heads/master",,,"app/controllers/users_controller.rb:29 @ 130d7561",""
"919","active"," (SQL/SQL Injection)","code","Brakeman","BRAKE0000","SQL/SQL Injection","Check for SQL injection.","SQL","warning","2024-08-20T21:20:47Z","2024-08-20T21:20:47Z","","",,,"90","9","https://dev.azure.com/octodemo-felickz/4f671db3-527b-44b2-a20c-b8c3032027fa/_git/e96bf583-3373-415e-b735-52514a4e5ccd/alerts/919?branch=refs/heads/master","octodemo-felickz","ruby-synthetics","railsgoat","refs/heads/master",,,"app/models/analytics.rb:3 @ 130d7561",""
"920","active"," (CrossSiteScripting/Cross-Site Scripting)","code","Brakeman","BRAKE0002","CrossSiteScripting/Cross-Site Scripting","Checks for unescaped output in views.","CrossSiteScripting","error","2024-08-20T21:20:47Z","2024-08-20T21:20:47Z","","",,,"30","69","https://dev.azure.com/octodemo-felickz/4f671db3-527b-44b2-a20c-b8c3032027fa/_git/e96bf583-3373-415e-b735-52514a4e5ccd/alerts/920?branch=refs/heads/master","octodemo-felickz","ruby-synthetics","railsgoat","refs/heads/master",,,"app/views/layouts/application.html.erb:12 @ 130d7561",""
"921","active"," (ForgerySetting/Cross-Site Request Forgery)","code","Brakeman","BRAKE0007","ForgerySetting/Cross-Site Request Forgery","Verifies that protect_from_forgery is enabled in direct subclasses of ActionController::Base.","ForgerySetting","error","2024-08-20T21:20:47Z","2024-08-20T21:20:47Z","","",,,"30","69","https://dev.azure.com/octodemo-felickz/4f671db3-527b-44b2-a20c-b8c3032027fa/_git/e96bf583-3373-415e-b735-52514a4e5ccd/alerts/921?branch=refs/heads/master","octodemo-felickz","ruby-synthetics","railsgoat","refs/heads/master",,,"app/controllers/application_controller.rb:2 @ 130d7561",""
"922","active"," (Execute/Command Injection)","code","Brakeman","BRAKE0014","Execute/Command Injection","Finds instances of possible command injection.","Execute","warning","2024-08-20T21:20:47Z","2024-08-20T21:20:47Z","","",,,"90","9","https://dev.azure.com/octodemo-felickz/4f671db3-527b-44b2-a20c-b8c3032027fa/_git/e96bf583-3373-415e-b735-52514a4e5ccd/alerts/922?branch=refs/heads/master","octodemo-felickz","ruby-synthetics","railsgoat","refs/heads/master",,,"app/models/benefits.rb:15 @ 130d7561",""
"923","active"," (SendFile/File Access)","code","Brakeman","BRAKE0016","SendFile/File Access","Check for user input in uses of send_file.","SendFile","error","2024-08-20T21:20:47Z","2024-08-20T21:20:47Z","","",,,"30","69","https://dev.azure.com/octodemo-felickz/4f671db3-527b-44b2-a20c-b8c3032027fa/_git/e96bf583-3373-415e-b735-52514a4e5ccd/alerts/923?branch=refs/heads/master","octodemo-felickz","ruby-synthetics","railsgoat","refs/heads/master",,,"app/controllers/benefit_forms_controller.rb:12 @ 130d7561",""
"924","active"," (Redirect/Redirect)","code","Brakeman","BRAKE0018","Redirect/Redirect","Looks for calls to redirect_to with user input as arguments.","Redirect","error","2024-08-20T21:20:47Z","2024-08-20T21:20:47Z","","",,,"30","69","https://dev.azure.com/octodemo-felickz/4f671db3-527b-44b2-a20c-b8c3032027fa/_git/e96bf583-3373-415e-b735-52514a4e5ccd/alerts/924?branch=refs/heads/master","octodemo-felickz","ruby-synthetics","railsgoat","refs/heads/master",,,"app/controllers/sessions_controller.rb:26 @ 130d7561",""
"925","active"," (Send/Dangerous Send)","code","Brakeman","BRAKE0023","Send/Dangerous Send","Check for unsafe use of Object#send.","Send","error","2024-08-20T21:20:47Z","2024-08-20T21:20:47Z","","",,,"30","69","https://dev.azure.com/octodemo-felickz/4f671db3-527b-44b2-a20c-b8c3032027fa/_git/e96bf583-3373-415e-b735-52514a4e5ccd/alerts/925?branch=refs/heads/master","octodemo-felickz","ruby-synthetics","railsgoat","refs/heads/master",,,"app/controllers/dashboard_controller.rb:16 @ 130d7561",""
"926","active"," (UnsafeReflection/Remote Code Execution)","code","Brakeman","BRAKE0024","UnsafeReflection/Remote Code Execution","Checks for unsafe reflection.","UnsafeReflection","error","2024-08-20T21:20:47Z","2024-08-20T21:20:47Z","","",,,"30","69","https://dev.azure.com/octodemo-felickz/4f671db3-527b-44b2-a20c-b8c3032027fa/_git/e96bf583-3373-415e-b735-52514a4e5ccd/alerts/926?branch=refs/heads/master","octodemo-felickz","ruby-synthetics","railsgoat","refs/heads/master",,,"app/controllers/api/v1/mobile_controller.rb:10 @ 130d7561",""
"927","active"," (UnsafeReflection/Remote Code Execution)","code","Brakeman","BRAKE0024","UnsafeReflection/Remote Code Execution","Checks for unsafe reflection.","UnsafeReflection","error","2024-08-20T21:20:47Z","2024-08-20T21:20:47Z","","",,,"30","69","https://dev.azure.com/octodemo-felickz/4f671db3-527b-44b2-a20c-b8c3032027fa/_git/e96bf583-3373-415e-b735-52514a4e5ccd/alerts/927?branch=refs/heads/master","octodemo-felickz","ruby-synthetics","railsgoat","refs/heads/master",,,"app/controllers/api/v1/mobile_controller.rb:17 @ 130d7561",""
"928","active"," (UnsafeReflection/Remote Code Execution)","code","Brakeman","BRAKE0024","UnsafeReflection/Remote Code Execution","Checks for unsafe reflection.","UnsafeReflection","error","2024-08-20T21:20:47Z","2024-08-20T21:20:47Z","","",,,"30","69","https://dev.azure.com/octodemo-felickz/4f671db3-527b-44b2-a20c-b8c3032027fa/_git/e96bf583-3373-415e-b735-52514a4e5ccd/alerts/928?branch=refs/heads/master","octodemo-felickz","ruby-synthetics","railsgoat","refs/heads/master",,,"app/controllers/benefit_forms_controller.rb:11 @ 130d7561",""
"929","active"," (Deserialize/Remote Code Execution)","code","Brakeman","BRAKE0025","Deserialize/Remote Code Execution","Checks for unsafe deserialization of objects.","Deserialize","warning","2024-08-20T21:20:47Z","2024-08-20T21:20:47Z","","",,,"90","9","https://dev.azure.com/octodemo-felickz/4f671db3-527b-44b2-a20c-b8c3032027fa/_git/e96bf583-3373-415e-b735-52514a4e5ccd/alerts/929?branch=refs/heads/master","octodemo-felickz","ruby-synthetics","railsgoat","refs/heads/master",,,"app/controllers/password_resets_controller.rb:6 @ 130d7561",""
"930","active"," (SessionSettings/Session Setting)","code","Brakeman","BRAKE0026","SessionSettings/Session Setting","Checks for session key length and http_only settings.","SessionSettings","error","2024-08-20T21:20:47Z","2024-08-20T21:20:47Z","","",,,"30","69","https://dev.azure.com/octodemo-felickz/4f671db3-527b-44b2-a20c-b8c3032027fa/_git/e96bf583-3373-415e-b735-52514a4e5ccd/alerts/930?branch=refs/heads/master","octodemo-felickz","ruby-synthetics","railsgoat","refs/heads/master",,,"config/initializers/session_store.rb:4 @ 130d7561",""
"931","active"," (SessionSettings/Session Setting)","code","Brakeman","BRAKE0029","SessionSettings/Session Setting","Checks for session key length and http_only settings.","SessionSettings","error","2024-08-20T21:20:47Z","2024-08-20T21:20:47Z","","",,,"30","69","https://dev.azure.com/octodemo-felickz/4f671db3-527b-44b2-a20c-b8c3032027fa/_git/e96bf583-3373-415e-b735-52514a4e5ccd/alerts/931?branch=refs/heads/master","octodemo-felickz","ruby-synthetics","railsgoat","refs/heads/master",,,"config/initializers/secret_token.rb:8 @ 130d7561",""
"932","active"," (ValidationRegex/Format Validation)","code","Brakeman","BRAKE0030","ValidationRegex/Format Validation","Report uses of validates_format_of with improper anchors.","ValidationRegex","error","2024-08-20T21:20:47Z","2024-08-20T21:20:47Z","","",,,"30","69","https://dev.azure.com/octodemo-felickz/4f671db3-527b-44b2-a20c-b8c3032027fa/_git/e96bf583-3373-415e-b735-52514a4e5ccd/alerts/932?branch=refs/heads/master","octodemo-felickz","ruby-synthetics","railsgoat","refs/heads/master",,,"app/models/user.rb:13 @ 130d7561",""
"933","active"," (MassAssignment/Mass Assignment)","code","Brakeman","BRAKE0070","MassAssignment/Mass Assignment","Finds instances of mass assignment.","MassAssignment","warning","2024-08-20T21:20:47Z","2024-08-20T21:20:47Z","","",,,"90","9","https://dev.azure.com/octodemo-felickz/4f671db3-527b-44b2-a20c-b8c3032027fa/_git/e96bf583-3373-415e-b735-52514a4e5ccd/alerts/933?branch=refs/heads/master","octodemo-felickz","ruby-synthetics","railsgoat","refs/heads/master",,,"app/controllers/users_controller.rb:50 @ 130d7561",""
"934","active"," (PermitAttributes/Mass Assignment)","code","Brakeman","BRAKE0105","PermitAttributes/Mass Assignment","Warn on potentially dangerous attributes allowed via permit.","PermitAttributes","error","2024-08-20T21:20:47Z","2024-08-20T21:20:47Z","","",,,"30","69","https://dev.azure.com/octodemo-felickz/4f671db3-527b-44b2-a20c-b8c3032027fa/_git/e96bf583-3373-415e-b735-52514a4e5ccd/alerts/934?branch=refs/heads/master","octodemo-felickz","ruby-synthetics","railsgoat","refs/heads/master",,,"app/controllers/users_controller.rb:55 @ 130d7561",""
"935","active"," (JSONEntityEscape/Cross-Site Scripting)","code","Brakeman","BRAKE0114","JSONEntityEscape/Cross-Site Scripting","Check if HTML escaping is disabled for JSON output.","JSONEntityEscape","warning","2024-08-20T21:20:47Z","2024-08-20T21:20:47Z","","",,,"90","9","https://dev.azure.com/octodemo-felickz/4f671db3-527b-44b2-a20c-b8c3032027fa/_git/e96bf583-3373-415e-b735-52514a4e5ccd/alerts/935?branch=refs/heads/master","octodemo-felickz","ruby-synthetics","railsgoat","refs/heads/master",,,"config/environments/production.rb:2 @ 130d7561",""
"936","active"," (CSRFTokenForgeryCVE/Cross-Site Request Forgery)","code","Brakeman","BRAKE0116","CSRFTokenForgeryCVE/Cross-Site Request Forgery","Checks for versions with CSRF token forgery vulnerability (CVE-2020-8166).","CSRFTokenForgeryCVE","warning","2024-08-20T21:20:47Z","2024-08-20T21:20:47Z","","",,,"90","9","https://dev.azure.com/octodemo-felickz/4f671db3-527b-44b2-a20c-b8c3032027fa/_git/e96bf583-3373-415e-b735-52514a4e5ccd/alerts/936?branch=refs/heads/master","octodemo-felickz","ruby-synthetics","railsgoat","refs/heads/master",,,"Gemfile.lock:225 @ 130d7561",""
"937","active"," (EOLRails/Unmaintained Dependency)","code","Brakeman","BRAKE0120","EOLRails/Unmaintained Dependency","Checks for unsupported versions of Rails.","EOLRails","error","2024-08-20T21:20:47Z","2024-08-20T21:20:47Z","","",,,"30","69","https://dev.azure.com/octodemo-felickz/4f671db3-527b-44b2-a20c-b8c3032027fa/_git/e96bf583-3373-415e-b735-52514a4e5ccd/alerts/937?branch=refs/heads/master","octodemo-felickz","ruby-synthetics","railsgoat","refs/heads/master",,,"Gemfile.lock:225 @ 130d7561",""
"938","active"," (EOLRuby/Unmaintained Dependency)","code","Brakeman","BRAKE0121","EOLRuby/Unmaintained Dependency","Checks for unsupported versions of Ruby.","EOLRuby","error","2024-08-20T21:20:47Z","2024-08-20T21:20:47Z","","",,,"30","69","https://dev.azure.com/octodemo-felickz/4f671db3-527b-44b2-a20c-b8c3032027fa/_git/e96bf583-3373-415e-b735-52514a4e5ccd/alerts/938?branch=refs/heads/master","octodemo-felickz","ruby-synthetics","railsgoat","refs/heads/master",,,".ruby-version:1 @ 130d7561",""
"939","active"," (SanitizeConfigCve/Cross-Site Scripting)","code","Brakeman","BRAKE0124","SanitizeConfigCve/Cross-Site Scripting","Checks for vunerable uses of sanitize (CVE-2022-32209).","SanitizeConfigCve","note","2024-08-20T21:20:47Z","2024-08-20T21:20:47Z","","",,,"180","0","https://dev.azure.com/octodemo-felickz/4f671db3-527b-44b2-a20c-b8c3032027fa/_git/e96bf583-3373-415e-b735-52514a4e5ccd/alerts/939?branch=refs/heads/master","octodemo-felickz","ruby-synthetics","railsgoat","refs/heads/master",,,"Gemfile.lock:243 @ 130d7561",""
"943","active"," (try_except_pass)","code","bandit","B110","try_except_pass","Try, Except, Pass detected.","","warning","2024-08-27T21:11:01Z","2024-08-27T21:11:01Z","","",,,"90","2","https://dev.azure.com/octodemo-felickz/bf49f17c-9475-4590-b3f4-1e15ed5c967e/_git/e37f5e4a-16bf-4695-942c-1f70f35efcae/alerts/943?branch=refs/heads/master","octodemo-felickz","python-synthetics","pygoat","refs/heads/master",,,"introduction/views.py:1179 @ 36806734",""
"944","active"," (blacklist)","code","bandit","B303","blacklist","Use of insecure MD2, MD4, MD5, or SHA1 hash function.","","warning","2024-08-27T21:11:01Z","2024-08-27T21:11:01Z","","",,,"90","2","https://dev.azure.com/octodemo-felickz/bf49f17c-9475-4590-b3f4-1e15ed5c967e/_git/e37f5e4a-16bf-4695-942c-1f70f35efcae/alerts/944?branch=refs/heads/master","octodemo-felickz","python-synthetics","pygoat","refs/heads/master",,,"introduction/mitre.py:161 @ 36806734",""
"945","active"," (blacklist)","code","bandit","B303","blacklist","Use of insecure MD2, MD4, MD5, or SHA1 hash function.","","warning","2024-08-27T21:11:01Z","2024-08-27T21:11:01Z","","",,,"90","2","https://dev.azure.com/octodemo-felickz/bf49f17c-9475-4590-b3f4-1e15ed5c967e/_git/e37f5e4a-16bf-4695-942c-1f70f35efcae/alerts/945?branch=refs/heads/master","octodemo-felickz","python-synthetics","pygoat","refs/heads/master",,,"introduction/views.py:1019 @ 36806734",""
